,OTU_1,OTU_71,OTU_84,OTU_92,OTU_110,OTU_136,OTU_137,OTU_138,OTU_139,OTU_140,OTU_141,OTU_142,OTU_148,OTU_149,OTU_172,OTU_186,OTU_187,OTU_188,OTU_189,OTU_200,OTU_201,OTU_220,OTU_250,OTU_277,OTU_291,OTU_294,OTU_296,OTU_298,OTU_316,OTU_323,OTU_324,OTU_332,OTU_334,OTU_350,OTU_358,OTU_387,OTU_392,OTU_398,OTU_403,OTU_405,OTU_414,OTU_418,OTU_427,OTU_429,OTU_466
SRR062771,0.9829972321075524,0.0,0.0,0.0,0.0,0.0015816528272044287,0.00039541320680110717,0.0,0.0,0.0,0.0,0.0,0.0007908264136022142,0.0,0.0,0.0,0.0,0.0019770660340055358,0.0,0.0,0.0,0.0,0.0,0.0,0.0015816528272044287,0.003163305654408857,0.0,0.0011862396204033216,0.0011862396204033216,0.0,0.0015816528272044287,0.0,0.0,0.0,0.0011862396204033216,0.0,0.0,0.0,0.00039541320680110717,0.0,0.0011862396204033216,0.00039541320680110717,0.00039541320680110717,0.0,0.0
SRR062757,0.0016891891891891893,0.0,0.0,0.0,0.9881756756756755,0.0,0.0,0.0,0.0,0.0,0.0,0.0028153153153153147,0.0,0.0,0.0005630630630630631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0005630630630630631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062905,0.9883438562408936,0.0,0.0,0.0,0.0,0.00048567265662943164,0.0033997085964060218,0.0,0.00048567265662943164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048567265662943164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048567265662943164,0.0,0.0
SRR062857,0.14773333333333333,0.02293333333333333,0.0,0.0128,0.0010666666666666667,0.015466666666666668,0.0,0.0064,0.005866666666666668,0.0016,0.0026666666666666666,0.0,0.0,0.07946666666666667,0.013333333333333334,0.0,0.09546666666666667,0.017066666666666667,0.0,0.04533333333333334,0.005866666666666668,0.0,0.0,0.014933333333333331,0.0,0.0010666666666666667,0.0016,0.0005333333333333334,0.012266666666666669,0.0,0.002133333333333333,0.0,0.0,0.0,0.005866666666666668,0.0016,0.0,0.0,0.3893333333333333,0.0,0.0005333333333333334,0.0005333333333333334,0.002133333333333333,0.006933333333333333,0.0
SRR062752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033422459893048127,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7526737967914439,0.0,0.0006684491978609625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062818,0.7865951742627346,0.0,0.0,0.0,0.20804289544235924,0.0,0.0010723860589812334,0.0005361930294906167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005361930294906167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005361930294906167,0.0,0.0026809651474530827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062796,0.002927400468384075,0.0,0.0,0.0,0.9865339578454332,0.0,0.0008782201405152225,0.0,0.0,0.0,0.0,0.0,0.0,0.0002927400468384075,0.0,0.0,0.0,0.0002927400468384075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008782201405152225,0.0,0.0002927400468384075,0.0,0.0,0.0,0.0,0.007318501170960188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002927400468384075,0.0,0.0,0.0,0.0
SRR062982,0.0038138825324180014,0.0,0.0,0.0,0.0,0.0,0.0,0.006864988558352402,0.026697177726926008,0.0,0.0,0.0,0.03585049580472922,0.0007627765064836003,0.0,0.0,0.0,0.18764302059496568,0.0038138825324180014,0.007627765064836003,0.012204424103737605,0.0,0.008390541571319604,0.0,0.015255530129672006,0.0,0.4492753623188406,0.0,0.0,0.0,0.0,0.01906941266209001,0.0,0.15942028985507245,0.02135774218154081,0.0,0.0022883295194508014,0.0007627765064836003,0.033562166285278416,0.0,0.0,0.0,0.0,0.0030511060259344014,0.0022883295194508014
SRR062809,0.4841772151898734,0.0054249547920434,0.0,0.0,0.4805605786618445,0.0,0.0,0.00135623869801085,0.0,0.0004520795660036166,0.0,0.0,0.0,0.0,0.0,0.0004520795660036166,0.0004520795660036166,0.0,0.0,0.0,0.0,0.0,0.0,0.0004520795660036166,0.0,0.0,0.0004520795660036166,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0054249547920434,0.0,0.0,0.0,0.0,0.0,0.0004520795660036166,0.0,0.0,0.0,0.0,0.0,0.0
SRR062883,0.0,0.0,0.0,0.0,0.9257703081232492,0.0,0.05658263305322129,0.0,0.0014005602240896359,0.0,0.0,0.009243697478991595,0.0,0.0,0.0,0.0,0.0,0.0014005602240896359,0.0,0.0,0.0,0.0,0.0,0.00028011204481792715,0.0,0.0005602240896358543,0.00028011204481792715,0.0,0.0005602240896358543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005602240896358543,0.0,0.0
SRR062867,0.01513622603430878,0.0,0.0,0.0,0.9767911200807264,0.0,0.0005045408678102925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005045408678102925,0.0,0.0,0.0,0.0,0.0,0.0,0.0035317860746720484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062710,0.7313653136531365,0.003690036900369004,0.0,0.0,0.23542435424354244,0.0,0.011070110701107009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007380073800738008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012546125461254613,0.0,0.0,0.0,0.0007380073800738008,0.0,0.0014760147601476016,0.0,0.0,0.0,0.0,0.0,0.0
SRR063032,0.9005722460658083,0.0,0.0,0.0,0.0,0.0,0.001430615164520744,0.0,0.0,0.0,0.0,0.001430615164520744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08869814020028613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062813,0.009064539521392313,0.0,0.0,0.0,0.0007251631617113852,0.0,0.0,0.16787527193618565,0.01160261058738216,0.02646845540246556,0.0003625815808556925,0.0,0.003625815808556926,0.04496011602610588,0.0003625815808556925,0.0,0.09028281363306744,0.4369108049311095,0.0,0.0007251631617113852,0.007614213197969543,0.006889050036258158,0.0029006526468455408,0.0,0.0058013052936910815,0.0007251631617113852,0.001812907904278463,0.0003625815808556925,0.003625815808556926,0.0,0.0025380710659898475,0.0,0.0,0.0010877447425670776,0.02646845540246556,0.0047135605511240035,0.0003625815808556925,0.0,0.09862218999274837,0.007614213197969543,0.0029006526468455408,0.0,0.01015228426395939,0.002175489485134155,0.0
SRR062845,0.0,0.0,0.00336417157275021,0.0,0.014297729184188394,0.0,0.0,0.07064760302775441,0.020185029436501262,0.0,0.0,0.0,0.0,0.035323801513877214,0.005887300252312868,0.0,0.6105971404541631,0.054667788057190914,0.007569386038687974,0.02186711522287637,0.0,0.0,0.0,0.0,0.0,0.0,0.001682085786375105,0.0,0.001682085786375105,0.0,0.0,0.0,0.0,0.0,0.010092514718250631,0.0,0.0,0.0,0.04205214465937763,0.0,0.0,0.0,0.0,0.00336417157275021,0.01934398654331371
SRR063065,0.0,0.0,0.0,0.0,0.2998976458546571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001023541453428864,0.0,0.0,0.0,0.0,0.001023541453428864,0.0,0.0,0.0,0.0,0.0,0.0005117707267144318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063004,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.05381944444444445,0.006944444444444444,0.0,0.013888888888888888,0.0,0.006944444444444444,0.0,0.001736111111111111,0.0,0.2916666666666667,0.15104166666666666,0.0,0.010416666666666666,0.001736111111111111,0.0,0.0,0.0,0.003472222222222222,0.0,0.2013888888888889,0.0,0.0,0.0,0.001736111111111111,0.0,0.001736111111111111,0.0,0.015625,0.0,0.0,0.0,0.02083333333333333,0.0,0.0,0.0,0.0,0.012152777777777778,0.14583333333333334
SRR063037,0.9317446307737571,0.0,0.0,0.0,0.0005884083553986466,0.0,0.0,0.0,0.0,0.0005884083553986466,0.0008826125330979699,0.0,0.0014710208884966167,0.0029420417769932326,0.0017652250661959398,0.0,0.0,0.03442188879082083,0.0,0.0,0.0002942041776993233,0.0035304501323918797,0.0,0.0002942041776993233,0.009120329508679022,0.0005884083553986466,0.0,0.0,0.003824654310091203,0.0,0.0005884083553986466,0.0,0.0,0.0011768167107972932,0.0014710208884966167,0.0,0.0,0.0,0.0,0.0005884083553986466,0.0,0.0008826125330979699,0.0,0.0,0.0
SRR062896,0.05483028720626632,0.0005221932114882506,0.0,0.0,0.3101827676240209,0.0,0.005744125326370757,0.0,0.0010443864229765013,0.0,0.0,0.18590078328981724,0.0,0.0,0.0,0.0,0.0,0.0010443864229765013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001566579634464752,0.0052219321148825075,0.001566579634464752,0.0,0.0005221932114882506,0.0,0.0,0.20939947780678853,0.0,0.0,0.0,0.0,0.0,0.0010443864229765013,0.0,0.0,0.0,0.0,0.0,0.0
SRR062793,0.8254994124559342,0.0,0.0,0.0,0.0017626321974148062,0.0,0.0,0.017038777908343124,0.0005875440658049354,0.0,0.0011750881316098707,0.0,0.0011750881316098707,0.0,0.0,0.0,0.043478260869565216,0.0035252643948296123,0.0,0.0011750881316098707,0.005875440658049354,0.0,0.0,0.0,0.0,0.0,0.07168037602820211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018213866039953,0.0,0.0,0.0,0.0,0.0017626321974148062,0.002350176263219741
SRR062951,0.011278195488721804,0.0,0.0009398496240601504,0.0,0.0,0.0018796992481203009,0.0,0.1137218045112782,0.013157894736842105,0.0,0.05357142857142857,0.0,0.0,0.0,0.002819548872180451,0.0,0.26033834586466165,0.3204887218045113,0.0,0.0,0.0,0.0,0.0,0.0,0.023496240601503758,0.0,0.015977443609022556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962403,0.0,0.0,0.002819548872180451,0.13909774436090225,0.015037593984962403,0.0,0.0,0.0,0.0018796992481203009,0.005639097744360902
SRR062961,0.9969458987783596,0.002617801047120419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062997,0.6967840735068913,0.0010209290454313426,0.0,0.0,0.2991322103113834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015313935681470136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062833,0.0014371945961483186,0.0,0.0,0.0,0.002586950273066973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995688416211555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062939,0.8380010982976387,0.008786381109280615,0.0,0.0016474464579901151,0.001098297638660077,0.0,0.0049423393739703465,0.0,0.0005491488193300383,0.0,0.0,0.0005491488193300383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062963,0.03837263060564032,0.0,0.0,0.0,0.9551548774849744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004160887656033287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062856,0.2265840220385675,0.0,0.0,0.0,0.003443526170798898,0.0027548209366391185,0.0,0.16666666666666666,0.007575757575757577,0.0,0.0,0.0,0.0006887052341597796,0.0006887052341597796,0.010330578512396695,0.0,0.0,0.0,0.0,0.011707988980716256,0.006198347107438018,0.0,0.0,0.0,0.0,0.0027548209366391185,0.40013774104683203,0.0,0.0006887052341597796,0.0,0.0,0.0,0.0006887052341597796,0.0,0.005509641873278237,0.0,0.0006887052341597796,0.0,0.11776859504132232,0.0,0.0,0.0,0.0,0.0048209366391184574,0.02341597796143251
SRR062985,0.10914760914760917,0.0,0.0,0.0,0.0,0.0,0.0,0.04833679833679834,0.002079002079002079,0.0,0.0,0.0,0.005197505197505198,0.0,0.0,0.0,0.5956340956340956,0.0,0.0,0.002079002079002079,0.0,0.0,0.0,0.0,0.0010395010395010396,0.0,0.003638253638253639,0.0,0.0010395010395010396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2203742203742204,0.0,0.0,0.0,0.0,0.0005197505197505198,0.010914760914760915
SRR062723,0.9575342465753424,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03744292237442922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062938,0.9846301633045148,0.0043227665706051886,0.0,0.0,0.0004803073967339097,0.0,0.0024015369836695487,0.0,0.0,0.0,0.0,0.0019212295869356388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004803073967339097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004803073967339097,0.0,0.0
SRR062879,0.9060150375939848,0.009398496240601505,0.0,0.0,0.0,0.0,0.0,0.0,0.005639097744360902,0.0018796992481203009,0.0,0.0,0.0,0.0018796992481203009,0.0,0.0,0.0,0.010025062656641605,0.0,0.0,0.0,0.0006265664160401003,0.0,0.0,0.003132832080200501,0.0,0.0006265664160401003,0.0006265664160401003,0.0,0.0,0.0,0.0,0.0,0.0,0.0006265664160401003,0.0043859649122807015,0.0,0.0,0.03383458646616541,0.0012531328320802006,0.0018796992481203009,0.005639097744360902,0.003132832080200501,0.008145363408521303,0.0
SRR063020,0.0,0.01397712833545108,0.0,0.0,0.0012706480304955528,0.0,0.0,0.04066073697585769,0.02668360864040661,0.0,0.0012706480304955528,0.0,0.0,0.0012706480304955528,0.0,0.0,0.2554002541296061,0.0216010165184244,0.0,0.044472681067344345,0.003811944091486658,0.0,0.0025412960609911056,0.0,0.0,0.0,0.36213468869123255,0.0,0.0012706480304955528,0.0,0.0025412960609911056,0.0432020330368488,0.0,0.0,0.04701397712833545,0.0,0.0,0.0,0.034307496823379934,0.0,0.0,0.0,0.0,0.0012706480304955528,0.09529860228716644
SRR062927,0.0,0.0,0.0,0.0,0.9918934568616096,0.0,0.0011580775911986102,0.0,0.0,0.0,0.0,0.0005790387955993051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005790387955993051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005790387955993051,0.0,0.0,0.0,0.0005790387955993051,0.0,0.0
SRR062713,0.6210173281162661,0.003912800447177194,0.0005589714924538849,0.0011179429849077695,0.0,0.0,0.0,0.1034097261039687,0.0022358859698155395,0.0,0.003353828954723309,0.0,0.0,0.0011179429849077695,0.0011179429849077695,0.0,0.0,0.004471771939631079,0.013415315818893237,0.0,0.0061486864169927324,0.0,0.0,0.0005589714924538849,0.0022358859698155395,0.04751257685858022,0.007266629401900502,0.0,0.0022358859698155395,0.0,0.0005589714924538849,0.0,0.0,0.0,0.0005589714924538849,0.0,0.0,0.0,0.13415315818893234,0.0,0.0,0.0,0.0,0.007825600894354388,0.033538289547233084
SRR062781,0.0025665704202759067,0.0,0.0,0.0,0.9525184472248958,0.0,0.0009624639076034648,0.0,0.0,0.0,0.0,0.019890920757138275,0.0,0.0,0.0,0.0,0.0006416426050689767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02213666987487969,0.0,0.0,0.0,0.0,0.0,0.0009624639076034648,0.0,0.0,0.0,0.0,0.0,0.0
SRR062735,0.7605248769819574,0.0005467468562055769,0.0,0.0,0.20667031164570804,0.0,0.0,0.0,0.0,0.0,0.0,0.0005467468562055769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005467468562055769,0.0,0.0,0.0,0.00874794969928923,0.0,0.0,0.01804264625478404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062769,0.0,0.01597444089456869,0.0,0.0,0.002738475581926061,0.0,0.0,0.0,0.002738475581926061,0.009128251939753538,0.0,0.0,0.004564125969876769,0.0,0.0,0.0,0.0,0.009584664536741214,0.0,0.0,0.0018256503879507074,0.00045641259698767686,0.00045641259698767686,0.006846188954815153,0.0,0.0,0.004564125969876769,0.0013692377909630307,0.018256503879507075,0.8210862619808307,0.0013692377909630307,0.0,0.0009128251939753537,0.0009128251939753537,0.0018256503879507074,0.00045641259698767686,0.00045641259698767686,0.0,0.05294386125057052,0.0,0.00045641259698767686,0.002738475581926061,0.009584664536741214,0.0,0.0
SRR062698,0.0004079967360261118,0.00489596083231334,0.0,0.0,0.8404732762137903,0.0,0.004079967360261118,0.0,0.0,0.0,0.0,0.10934312525499797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03631170950632395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062830,0.05113636363636364,0.0,0.0,0.0,0.013429752066115705,0.007231404958677686,0.0005165289256198346,0.0,0.1441115702479339,0.011363636363636364,0.002066115702479339,0.0,0.006198347107438018,0.031508264462809916,0.01756198347107438,0.0,0.0,0.09865702479338843,0.0,0.0,0.018078512396694214,0.0,0.0,0.0,0.0025826446280991736,0.011363636363636364,0.012913223140495868,0.04028925619834711,0.199896694214876,0.0,0.02324380165289256,0.0,0.0,0.0,0.1337809917355372,0.016012396694214875,0.0010330578512396695,0.0,0.028925619834710745,0.006198347107438018,0.036157024793388434,0.004132231404958678,0.02427685950413223,0.0,0.0
SRR062764,0.27446715963462376,0.0008699434536755111,0.0,0.00043497172683775554,0.685080469769465,0.0,0.0,0.0,0.0,0.0,0.0,0.0039147455415398,0.0,0.0,0.0,0.0,0.0,0.00043497172683775554,0.0,0.0,0.00043497172683775554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008699434536755111,0.0,0.0,0.03262287951283166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063000,0.10619469026548672,0.0,0.0,0.0,0.004424778761061947,0.0,0.0,0.0022123893805309734,0.030973451327433624,0.0022123893805309734,0.02876106194690265,0.0,0.04867256637168142,0.00663716814159292,0.0,0.0,0.02654867256637168,0.01991150442477876,0.0,0.03761061946902655,0.030973451327433624,0.0,0.0022123893805309734,0.0,0.0022123893805309734,0.0,0.2853982300884956,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.24778761061946905,0.02876106194690265,0.0,0.0022123893805309734,0.0,0.059734513274336286,0.0,0.0,0.0,0.00663716814159292,0.0022123893805309734,0.00663716814159292
SRR062680,0.95821185617104,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.001457725947521866,0.0,0.0,0.0,0.0,0.0,0.0009718172983479103,0.0,0.0024295432458697765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001457725947521866,0.00048590864917395527,0.00048590864917395527,0.0,0.001457725947521866,0.00048590864917395527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009718172983479103,0.0,0.0
SRR062885,0.5388751033912325,0.0,0.0,0.0,0.007857733664185277,0.0,0.0,0.000413564929693962,0.0,0.0,0.0,0.011579818031430936,0.0,0.0,0.0,0.0,0.0012406947890818859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000413564929693962,0.0,0.000413564929693962,0.0,0.0,0.0,0.4317617866004963,0.0,0.000413564929693962,0.0,0.0,0.0,0.000413564929693962,0.0,0.0,0.0,0.0,0.0,0.0
SRR062873,0.3273273273273273,0.0,0.0,0.0,0.0,0.0,0.0,0.07657657657657657,0.012012012012012012,0.009009009009009007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021021021021021026,0.0015015015015015015,0.003003003003003003,0.027027027027027032,0.0,0.0,0.0,0.0015015015015015015,0.12762762762762764,0.010510510510510513,0.0045045045045045045,0.0,0.0,0.0,0.021021021021021026,0.0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.018018018018018014,0.0
SRR062886,0.6265709156193896,0.0,0.0,0.0005984440454817473,0.0005984440454817473,0.0,0.0,0.0077797725912627175,0.010173548773189706,0.0011968880909634947,0.0,0.002992220227408737,0.0,0.0,0.0,0.0,0.2926391382405745,0.005984440454817474,0.0,0.0,0.01615798922800718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005984440454817473,0.0,0.0,0.0017953321364452427,0.0035906642728904853,0.0,0.0005984440454817473,0.0,0.0,0.0005984440454817473,0.025134649910233398,0.0,0.0,0.0,0.0,0.0023937761819269893,0.0
SRR062687,0.0005347593582887701,0.0,0.0,0.0,0.9831550802139036,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0010695187165775401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011497326203208556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062853,0.0008904719501335707,0.0,0.0,0.0,0.9866429207479964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044523597506678533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044523597506678533,0.0,0.0,0.0,0.01068566340160285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062998,0.0,0.0,0.0,0.0011092623405435386,0.834165280088741,0.0022185246810870773,0.0,0.0,0.0005546311702717693,0.0005546311702717693,0.0,0.0,0.0038824181919023854,0.0011092623405435386,0.0,0.0,0.0,0.007764836383804771,0.0,0.0,0.0,0.0,0.0,0.011647254575707157,0.0,0.0027731558513588465,0.001663893510815308,0.0005546311702717693,0.05324459234608985,0.0,0.0005546311702717693,0.0,0.0,0.0,0.013865779256794232,0.0005546311702717693,0.0,0.0,0.0,0.003327787021630616,0.0,0.003327787021630616,0.0,0.0,0.0
SRR062717,0.21692745376955905,0.0021337126600284497,0.0,0.0,0.0,0.0007112375533428165,0.0,0.02987197724039829,0.02916073968705548,0.0021337126600284497,0.005689900426742532,0.0,0.011379800853485065,0.0007112375533428165,0.0,0.0,0.4466571834992888,0.022759601706970133,0.002844950213371266,0.0049786628733997145,0.002844950213371266,0.0,0.0,0.001422475106685633,0.004267425320056899,0.001422475106685633,0.0,0.0,0.014224751066856332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007112375533428165,0.1891891891891892,0.0,0.0,0.0,0.0,0.0049786628733997145,0.0
SRR062864,0.1853732859319452,0.0,0.0,0.0,0.787201625190452,0.0,0.0,0.0,0.0,0.0,0.0,0.0015236160487557134,0.0,0.0,0.0005078720162519045,0.0,0.0,0.0005078720162519045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020822752666328086,0.0,0.0,0.0,0.0,0.0,0.0015236160487557134,0.0,0.0,0.0,0.0,0.0,0.0
SRR062733,0.017691659646166806,0.005054759898904802,0.0,0.0,0.0008424599831508003,0.0,0.0,0.04717775905644482,0.009267059814658805,0.0,0.0,0.0,0.0,0.0008424599831508003,0.0,0.0,0.0,0.42712721145745575,0.0,0.0008424599831508003,0.0,0.0,0.0,0.0,0.0,0.0,0.025273799494524008,0.0,0.0,0.0,0.0,0.0,0.0,0.0008424599831508003,0.0,0.0,0.0,0.0,0.451558550968829,0.0,0.0,0.0,0.0,0.013479359730412805,0.0
SRR062783,0.4806077568972411,0.0,0.0,0.0,0.004798080767692923,0.0,0.0,0.0,0.00039984006397441024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039984006397441024,0.0,0.0,0.0,0.0,0.0,0.0,0.5109956017592963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063054,0.0004604051565377533,0.0,0.0,0.009208103130755063,0.0,0.18232044198895028,0.0,0.0,0.0,0.0216390423572744,0.0,0.0,0.0,0.0004604051565377533,0.0,0.0,0.0,0.22513812154696133,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,0.0,0.06077348066298342,0.0004604051565377533,0.0,0.14180478821362802,0.0,0.0,0.0,0.0,0.0,0.06583793738489871,0.004143646408839779,0.003222836095764273,0.0,0.0,0.01841620626151013,0.06629834254143646,0.0,0.0,0.02117863720073665,0.0
SRR062825,0.9147418478260868,0.0,0.0,0.0003396739130434782,0.0,0.0,0.0,0.005434782608695652,0.0003396739130434782,0.0,0.0,0.0,0.0,0.0006793478260869565,0.0003396739130434782,0.0,0.0,0.0,0.0,0.0,0.0499320652173913,0.0,0.0,0.0,0.0,0.007133152173913044,0.0,0.0,0.001358695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030570652173913045,0.0,0.0,0.0,0.0,0.002377717391304348,0.0
